asset_id,route,title,primary_hub_id,field,candidate_value,state,confidence,provenance,decision,decision_value,reviewer,reviewed_on,rationale
mandala-geometry-patterns__mandala-geometry-patterns-dogs-poodle__af8aab88e3,/printables/animals/mandala-geometry-patterns-dogs-poodle-af8aab88e3,Mandala Geometry Patterns Dogs Poodle,hub_animals,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-portuguese-water-dog__efc165fae5,/printables/animals/mandala-geometry-patterns-dogs-portuguese-water-dog-efc165fae5,Mandala Geometry Patterns Dogs Portuguese Water Dog,hub_animals,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-portuguese-water-dog__efc165fae5,/printables/animals/mandala-geometry-patterns-dogs-portuguese-water-dog-efc165fae5,Mandala Geometry Patterns Dogs Portuguese Water Dog,hub_animals,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-pug__c28a995d75,/printables/animals/mandala-geometry-patterns-dogs-pug-c28a995d75,Mandala Geometry Patterns Dogs Pug,hub_animals,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-pug__c28a995d75,/printables/animals/mandala-geometry-patterns-dogs-pug-c28a995d75,Mandala Geometry Patterns Dogs Pug,hub_animals,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-rat-terrier__5dd7de47f9,/printables/animals/mandala-geometry-patterns-dogs-rat-terrier-5dd7de47f9,Mandala Geometry Patterns Dogs Rat Terrier,hub_animals,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-rat-terrier__5dd7de47f9,/printables/animals/mandala-geometry-patterns-dogs-rat-terrier-5dd7de47f9,Mandala Geometry Patterns Dogs Rat Terrier,hub_animals,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-rhodesian-ridgeback__623835cb3c,/printables/animals/mandala-geometry-patterns-dogs-rhodesian-ridgeback-623835cb3c,Mandala Geometry Patterns Dogs Rhodesian Ridgeback,hub_animals,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-rhodesian-ridgeback__623835cb3c,/printables/animals/mandala-geometry-patterns-dogs-rhodesian-ridgeback-623835cb3c,Mandala Geometry Patterns Dogs Rhodesian Ridgeback,hub_animals,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-rottweiler__e87e4cbb0c,/printables/animals/mandala-geometry-patterns-dogs-rottweiler-e87e4cbb0c,Mandala Geometry Patterns Dogs Rottweiler,hub_animals,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-rottweiler__e87e4cbb0c,/printables/animals/mandala-geometry-patterns-dogs-rottweiler-e87e4cbb0c,Mandala Geometry Patterns Dogs Rottweiler,hub_animals,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-saint-bernard__14c94d016a,/printables/animals/mandala-geometry-patterns-dogs-saint-bernard-14c94d016a,Mandala Geometry Patterns Dogs Saint Bernard,hub_animals,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-saint-bernard__14c94d016a,/printables/animals/mandala-geometry-patterns-dogs-saint-bernard-14c94d016a,Mandala Geometry Patterns Dogs Saint Bernard,hub_animals,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-saluki__4ef6c67f66,/printables/animals/mandala-geometry-patterns-dogs-saluki-4ef6c67f66,Mandala Geometry Patterns Dogs Saluki,hub_animals,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-saluki__4ef6c67f66,/printables/animals/mandala-geometry-patterns-dogs-saluki-4ef6c67f66,Mandala Geometry Patterns Dogs Saluki,hub_animals,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-samoyed__4cb5a9f016,/printables/animals/mandala-geometry-patterns-dogs-samoyed-4cb5a9f016,Mandala Geometry Patterns Dogs Samoyed,hub_animals,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-samoyed__4cb5a9f016,/printables/animals/mandala-geometry-patterns-dogs-samoyed-4cb5a9f016,Mandala Geometry Patterns Dogs Samoyed,hub_animals,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-scottish-terrier__6e72e47d42,/printables/animals/mandala-geometry-patterns-dogs-scottish-terrier-6e72e47d42,Mandala Geometry Patterns Dogs Scottish Terrier,hub_animals,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-scottish-terrier__6e72e47d42,/printables/animals/mandala-geometry-patterns-dogs-scottish-terrier-6e72e47d42,Mandala Geometry Patterns Dogs Scottish Terrier,hub_animals,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-shetland-sheepdog__550c6be513,/printables/animals/mandala-geometry-patterns-dogs-shetland-sheepdog-550c6be513,Mandala Geometry Patterns Dogs Shetland Sheepdog,hub_animals,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-shetland-sheepdog__550c6be513,/printables/animals/mandala-geometry-patterns-dogs-shetland-sheepdog-550c6be513,Mandala Geometry Patterns Dogs Shetland Sheepdog,hub_animals,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-shiba-inu__806c2628d5,/printables/animals/mandala-geometry-patterns-dogs-shiba-inu-806c2628d5,Mandala Geometry Patterns Dogs Shiba Inu,hub_animals,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-shiba-inu__806c2628d5,/printables/animals/mandala-geometry-patterns-dogs-shiba-inu-806c2628d5,Mandala Geometry Patterns Dogs Shiba Inu,hub_animals,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-shih-tzu__7423639791,/printables/animals/mandala-geometry-patterns-dogs-shih-tzu-7423639791,Mandala Geometry Patterns Dogs Shih Tzu,hub_animals,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-shih-tzu__7423639791,/printables/animals/mandala-geometry-patterns-dogs-shih-tzu-7423639791,Mandala Geometry Patterns Dogs Shih Tzu,hub_animals,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-siberian-husky__8dac57dc16,/printables/animals/mandala-geometry-patterns-dogs-siberian-husky-8dac57dc16,Mandala Geometry Patterns Dogs Siberian Husky,hub_animals,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-siberian-husky__8dac57dc16,/printables/animals/mandala-geometry-patterns-dogs-siberian-husky-8dac57dc16,Mandala Geometry Patterns Dogs Siberian Husky,hub_animals,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-dogs-staffordshire-bull-terrier__c3e8a444ce,/printables/animals/mandala-geometry-patterns-dogs-staffordshire-bull-terrier-c3e8a444ce,Mandala Geometry Patterns Dogs Staffordshire Bull Terrier,hub_animals,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
